Prediction,Survived,index,Probability,Age Imp,Fare Imp,Sibsp Imp,Parch Imp,Pclass Imp,Embarked Q Imp,Embarked S Imp,Sex Male Imp,top_features,Age,Fare,Sibsp,Parch,Pclass,Embarked Q,Embarked S,Sex Male
0.0,0,651,0.05,-0.27251187,-0.7524065999999999,0.09161703,-0.04283941,-0.2595649,0.004120874,-0.11986396,-0.941075,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,0.0,7.8958,0,0,3,0,1,1
1.0,1,652,0.89,-0.13388045,-0.0355362,0.10746156400000001,0.23237824,0.7460836,0.0012547066,-0.12724836,1.9055936000000002,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Parch</pos_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,18.0,23.0,0,1,2,0,1,0
0.0,0,653,0.11,-0.11268535,-0.29281124,0.10375673,-0.062383875,-0.30928913,0.0034650173,-0.12945789,-0.7420201999999999,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,21.0,8.4333,0,0,3,0,1,1
1.0,1,654,0.78,0.1288542,-0.09426974,0.09430997,0.0048684115,-0.5908554,-0.02436148,0.38054540000000003,1.917118,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Fare</neg_highlight>,0.0,7.8292,0,0,3,1,0,0
1.0,0,655,0.5,-0.109317996,-0.7829058000000001,0.07894624,-0.018086862,-0.6598586999999999,-0.014203543999999999,0.31311736,1.7442476000000002,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,18.0,6.75,0,0,3,1,0,0
0.0,0,656,0.18,-0.18236697,0.46345156,-0.13833998,-0.023059087000000002,0.14231300000000002,0.0024071820000000003,-0.14029142,-1.1092969,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Fare</pos_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Sibsp</neg_highlight>,24.0,73.5,2,0,2,0,1,1
0.0,0,657,0.05,-0.27251187,-0.7524065999999999,0.09161703,-0.04283941,-0.2595649,0.004120874,-0.11986396,-0.941075,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,0.0,7.8958,0,0,3,0,1,1
1.0,0,658,0.56,0.03421493,-0.082750104,-0.09055696,0.23247422,-0.72346294,-0.021571077,0.122255646,1.3468467,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Parch</pos_highlight> <pos_highlight>Embarked S</pos_highlight> <neg_highlight>Sibsp</neg_highlight> <neg_highlight>Fare</neg_highlight>,32.0,15.5,1,1,3,1,0,0
0.0,0,659,0.13,-0.09455173,-0.11900614,0.105621345,-0.062383875,0.09958037,0.0034650173,-0.121215954,-1.1435263999999998,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Age</neg_highlight>,23.0,13.0,0,0,2,0,1,1
0.0,0,660,0.3,-0.74866277,0.68968076,0.101033695,0.16389215,0.5112369000000001,0.0034650173,0.11239846,-1.1010545,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Parch</pos_highlight> <pos_highlight>Embarked S</pos_highlight>,58.0,113.275,0,2,1,0,0,1
0.0,1,661,0.37,-0.4485933,0.93994683,-0.08898828,-0.018715037,0.71984196,0.0024071820000000003,-0.0025869748,-1.0708373,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Sibsp</neg_highlight> <neg_highlight>Parch</neg_highlight>,50.0,133.65,2,0,1,0,1,1
0.0,0,662,0.03,-0.8930517,-0.7669590000000001,0.082252845,-0.06281878,-0.32331917,0.0017339005,-0.038296536,-0.90109515,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,40.0,7.225,0,0,3,0,0,1
0.0,0,663,0.15,-0.6405059000000001,-0.20533553,0.092908755,-0.056875583,0.70246845,0.0034650173,0.01831871,-1.0748434999999998,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,47.0,25.5875,0,0,1,0,1,1
0.0,0,664,0.09,0.018286993999999997,-0.601042,0.10654579,-0.06281878,-0.32985526,0.0017339005,0.010708691999999999,-0.89108795,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight> <pos_highlight>Age</pos_highlight>,36.0,7.4958,0,0,3,0,1,1
0.0,1,665,0.13,-0.120052025,0.14531071,-0.082963206,-0.06228791,-0.31227377,0.0034650173,-0.13874125,-0.7687149999999999,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Fare</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Sibsp</neg_highlight>,20.0,7.925,1,0,3,0,1,1
0.0,0,666,0.29,0.35010627,0.5117401,-0.14520931,-0.023059087000000002,0.15084614,0.0024071820000000003,-0.079573594,-1.1092969,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Sibsp</neg_highlight> <neg_highlight>Embarked S</neg_highlight>,32.0,73.5,2,0,2,0,1,1
0.0,0,667,0.13,-0.086059384,-0.12757923,0.10570216,-0.062383875,0.09958037,0.0034650173,-0.121215954,-1.1435263999999998,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Age</neg_highlight>,25.0,13.0,0,0,2,0,1,1
0.0,0,668,0.06,-0.2554947,-0.598128,0.09161703,-0.04283941,-0.25862786,0.0023897577,-0.11986396,-0.9491351,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,0.0,7.775,0,0,3,0,1,1
0.0,0,669,0.12,-0.42850095,-0.02513006,0.10128692,-0.062383875,-0.33720416,0.0034650173,0.010708691999999999,-0.73643714,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight> <neg_highlight>Fare</neg_highlight>,43.0,8.05,0,0,3,0,1,1
1.0,1,670,0.95,-0.02452283,0.13008797,0.055055868,0.024530722,1.3042167,0.0014169745999999999,-0.12483625,2.044553,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Fare</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Parch</pos_highlight>,0.0,52.0,1,0,1,0,1,0
1.0,1,671,0.93,-0.35386565,0.32822695,-0.11306922,0.14759347,1.1760663,0.0012547066,-0.10613410000000001,2.0254939,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Parch</pos_highlight> <neg_highlight>Sibsp</neg_highlight>,40.0,39.0,1,1,2,0,1,0
0.0,0,672,0.34,0.24655922,0.13679660000000002,-0.018805109,-0.018715037,0.68215054,0.0034650173,-0.079573594,-1.0695299999999999,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Fare</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Sibsp</neg_highlight>,31.0,52.0,1,0,1,0,1,1
0.0,0,673,0.06,-0.88745785,-0.28078765,0.0990934,-0.062383875,0.13364491,0.0034650173,0.01737591,-1.1924538999999998,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,70.0,10.5,0,0,2,0,1,1
0.0,1,674,0.19,0.22188428,-0.13683705,0.11582594,-0.062383875,0.099345915,0.0034650173,0.020338522,-1.1435263999999998,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Parch</neg_highlight>,31.0,13.0,0,0,2,0,1,1
0.0,0,675,0.02,-0.5122857,-1.4640625,0.08386168,-0.047753353,0.11122785,0.0023897577,-0.095375635,-1.2730253,<neg_highlight>Fare</neg_highlight> <neg_highlight>Sex Male</neg_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,0.0,0.0,0,0,2,0,1,1
0.0,0,676,0.09,-0.07295642,-0.39060426,0.099290356,-0.062383875,-0.30130258,0.0017339005,-0.10829787,-0.8711698,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Age</neg_highlight>,18.0,7.775,0,0,3,0,1,1
0.0,0,677,0.12,-0.07837678,-0.23383772,0.10383756,-0.062383875,-0.30928913,0.0034650173,-0.13084577,-0.7441504,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Age</neg_highlight>,24.5,8.05,0,0,3,0,1,1
0.0,1,678,0.41,-0.16432196,-0.16872087,0.09623615,-0.017651951000000003,-0.7853405999999999,0.0012547066,-0.16870882,1.3919135,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,18.0,9.8417,0,0,3,0,1,0
0.0,0,679,0.09,-0.6602338000000001,-0.5667687,-0.11633210000000001,0.016784277,-1.1616193000000001,0.0012547066,-0.16142681,0.86867493,<neg_highlight>Pclass</neg_highlight> <pos_highlight>Sex Male</pos_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Sibsp</neg_highlight>,43.0,46.9,1,6,3,0,1,0
1.0,1,680,0.63,0.46624354,0.48191372,0.11187862,0.23087545,0.6599132,0.0034650173,0.13605191,-0.9921747,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Parch</pos_highlight> <pos_highlight>Embarked S</pos_highlight>,36.0,512.3292,0,1,1,0,0,1
1.0,0,681,0.66,0.12869687,-0.23369832,0.09558106,0.0048684115,-0.644961,-0.02436148,0.32807449,1.5875177,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Sibsp</pos_highlight>,0.0,8.1375,0,0,3,1,0,0
1.0,1,682,0.5,0.2191696,0.4645187,0.10918333,-0.018811004,0.63792586,0.0034650173,0.21465446,-1.0790241000000003,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Sibsp</pos_highlight>,27.0,76.7292,0,0,1,0,0,1
0.0,0,683,0.11,-0.10304932,-0.30244717,0.10375673,-0.062383875,-0.30928913,0.0034650173,-0.12945789,-0.7420201999999999,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Age</neg_highlight>,20.0,9.225,0,0,3,0,1,1
0.0,0,684,0.02,-0.15326801,-0.25706536,-1.9568355,0.18975675,-0.3397452,0.0024071820000000003,-0.11876281,-0.6124788000000001,<neg_highlight>Sibsp</neg_highlight> <neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Parch</pos_highlight> <neg_highlight>Age</neg_highlight>,14.0,46.9,5,2,3,0,1,1
0.0,0,685,0.15,-0.64308757,0.28374776,-0.07013883,0.25477089999999997,0.18326664,0.0034650173,-0.079573594,-1.1110371,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Parch</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Embarked S</neg_highlight>,60.0,39.0,1,1,2,0,1,1
0.0,0,686,0.25,0.048525684000000006,-0.13858315,-0.029707551000000002,0.1862984,0.13747945,0.0034650173,0.33675966,-1.0926194,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Parch</pos_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Age</pos_highlight>,25.0,41.5792,1,2,2,0,0,1
0.0,0,687,0.03,-0.21361529999999998,-0.23827379999999998,-1.5872558,0.2514337,-0.3397452,0.0024071820000000003,-0.11876281,-0.63514584,<neg_highlight>Sibsp</neg_highlight> <neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Parch</pos_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Age</neg_highlight>,14.0,39.6875,4,1,3,0,1,1
0.0,0,688,0.12,-0.12653556,-0.21053958,0.10375673,-0.062383875,-0.30928913,0.0034650173,-0.12945789,-0.7455562,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,19.0,10.1708,0,0,3,0,1,1
0.0,0,689,0.09,-0.07295642,-0.39211264,0.099290356,-0.062383875,-0.30130258,0.0034650173,-0.10829787,-0.8713924999999999,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Age</neg_highlight>,18.0,7.7958,0,0,3,0,1,1
1.0,1,690,0.87,-0.093917035,-0.62151176,0.09294023,0.12672266,1.2947959,0.0012547066,-0.10770029,1.7989749,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Parch</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Age</neg_highlight>,15.0,211.3375,0,1,1,0,1,0
1.0,1,691,0.57,0.24757759999999998,1.0261765999999999,-0.01442062,-0.018715037,0.68215054,0.0034650173,-0.079573594,-0.99686867,<pos_highlight>Fare</pos_highlight> <neg_highlight>Sex Male</neg_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Parch</neg_highlight>,31.0,57.0,1,0,1,0,1,1
1.0,1,692,0.85,1.3300151000000002,-0.01677872,0.15979820000000003,0.22469892,-0.6337995,0.0014169745999999999,0.21956128,1.0029919,<pos_highlight>Age</pos_highlight> <pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Parch</pos_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Sibsp</pos_highlight>,4.0,13.4167,0,1,3,0,0,0
1.0,1,693,0.44,-0.020898672,1.1043241000000001,0.12916207,-0.003610595,-0.28877166,0.004120874,-0.10603409,-0.49346,<pos_highlight>Fare</pos_highlight> <neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Age</neg_highlight>,0.0,56.4958,0,0,3,0,1,1
0.0,0,694,0.21,0.3288109,-0.24720562,0.09157012,-0.06281878,-0.28837529999999995,0.0017339005,0.30624187,-0.8973103000000001,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Embarked S</pos_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,25.0,7.225,0,0,3,0,0,1
0.0,0,695,0.26,-0.7619945,0.5484532,0.13648410000000002,-0.019074338,0.5817576,0.0034650173,0.023635537999999998,-0.9947799999999999,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Embarked S</pos_highlight>,60.0,26.55,0,0,1,0,1,1
0.0,0,696,0.08,-0.62928694,-0.18466602,0.10122727,-0.062383875,0.09839397,0.0034650173,0.020338522,-1.1781568999999998,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Parch</neg_highlight>,52.0,13.5,0,0,2,0,1,1
0.0,0,697,0.12,-0.43769103,-0.02513006,0.10128692,-0.062383875,-0.32801402,0.0034650173,0.010708691999999999,-0.73643714,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight> <neg_highlight>Fare</neg_highlight>,44.0,8.05,0,0,3,0,1,1
1.0,1,698,0.78,0.1288542,-0.0856166,0.09430997,0.0048684115,-0.5908554,-0.016993945,0.38054540000000003,1.9010971999999997,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Fare</neg_highlight>,0.0,7.7333,0,0,3,1,0,0
1.0,0,699,0.5,-0.17845495,0.7002733,0.013904858,0.23097143,0.68686473,0.0034650173,0.15031068,-1.0410266,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Parch</pos_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Embarked S</pos_highlight>,49.0,110.8833,1,1,1,0,0,1
0.0,0,700,0.05,-0.5773132,-0.70206267,0.09467924,-0.06281878,-0.33624646,0.0017339005,0.010708691999999999,-0.84486383,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,42.0,7.65,0,0,3,0,1,1
1.0,1,701,0.89,-0.28731728,-0.5885216999999999,-0.04134004,0.021934925,1.3149621,0.0012547066,0.2787401,1.9064552,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <neg_highlight>Sibsp</neg_highlight>,18.0,227.525,1,0,1,0,0,0
1.0,1,702,0.6,0.3115416,0.66781354,0.15120094,-0.019074338,0.74803627,0.0034650173,0.023635537999999998,-0.93676704,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Embarked S</pos_highlight>,35.0,26.2875,0,0,1,0,1,1
1.0,0,703,0.43,-0.025030399,-0.6555794,0.092875876,0.22440229999999997,-0.7219618,0.0012547066,0.3477241,1.0105761,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Parch</pos_highlight> <pos_highlight>Sibsp</pos_highlight>,18.0,14.4542,0,1,3,0,0,0
0.0,0,704,0.19,0.29057807,-0.31995088,0.09033381,-0.062383875,-0.29105738,-0.029808788,0.30624187,-0.90295637,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Sibsp</pos_highlight>,25.0,7.7417,0,0,3,1,0,1
0.0,0,705,0.09,0.07248895,-0.32790159999999996,-0.099273406,-0.06228791,-0.31903765,0.0034650173,-0.13743915,-0.83654463,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Sibsp</neg_highlight> <pos_highlight>Age</pos_highlight>,26.0,7.8542,1,0,3,0,1,1
0.0,0,706,0.09,-0.5125409000000001,-0.22483629,0.105223045,-0.061219614000000006,0.10475026,0.0034650173,0.01831871,-1.1546326,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Parch</neg_highlight>,39.0,26.0,0,0,2,0,1,1
1.0,1,707,0.88,-0.4705893,-0.08046234,0.09103111,-0.017651951000000003,0.83903664,0.0012547066,0.0055903876,2.1830428,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Parch</neg_highlight>,45.0,13.5,0,0,2,0,1,0
1.0,1,708,0.42,-0.27986300000000003,0.55344987,0.13867763,-0.019074338,0.7591835,0.0034650173,0.023635537999999998,-0.9256198,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Fare</pos_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Embarked S</pos_highlight>,42.0,26.2875,0,0,1,0,1,1
1.0,1,709,0.86,-0.26878414,-0.54471356,0.087547995,0.021838957000000003,1.3325673,0.0012547066,-0.1302482,1.8631099999999998,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,22.0,151.55,0,0,1,0,1,0
1.0,1,710,0.42,0.20777960000000004,-0.04994347,0.06377260400000001,0.620991,-0.25666583,0.004120874,0.22071755,-0.56406224,<pos_highlight>Parch</pos_highlight> <neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Sibsp</pos_highlight>,0.0,15.2458,1,1,3,0,0,1
1.0,1,711,0.97,0.053922303,0.09045817,0.073598996,0.0009276389,1.3799247,0.0012547066,0.36552270000000003,2.0898275,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Age</pos_highlight>,24.0,49.5042,0,0,1,0,0,0
1.0,0,712,0.45,-0.09259791,0.80180687,0.14034206,0.00047012104000000005,0.5270194,0.004120874,-0.08731699,-0.9328609,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Embarked S</neg_highlight>,0.0,26.55,0,0,1,0,1,1
0.0,1,713,0.28,-0.11637194,0.19156799,-0.02462792,-0.018715037,0.71984196,0.0034650173,-0.079573594,-1.0790988000000001,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Fare</pos_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Sibsp</neg_highlight>,48.0,52.0,1,0,1,0,1,1
0.0,0,714,0.13,0.040809207,-0.25738227,0.1101037,-0.062383875,-0.31699005,0.0034650173,-0.109154455,-0.7420201999999999,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Parch</neg_highlight>,29.0,9.4833,0,0,3,0,1,1
0.0,0,715,0.08,-0.62928694,-0.18466602,0.10122727,-0.062383875,0.09839397,0.0034650173,0.020338522,-1.1781568999999998,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Parch</neg_highlight>,52.0,13.0,0,0,2,0,1,1
0.0,0,716,0.09,-0.029282678,-0.41129532,0.099290356,-0.06281878,-0.30130258,0.0017339005,-0.13084577,-0.8711698,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,19.0,7.65,0,0,3,0,1,1
